,PMID,SPLIT,DOMAIN,OBSERVED
257,23087635,discovery,DEPRESSIVE,0.17647058823529416
258,23097247,discovery,DEPRESSIVE,0.3448275862068966
259,23107380,discovery,DEPRESSIVE,0.1428571428571429
260,23116810,discovery,DEPRESSIVE,0.3076923076923077
261,23122880,discovery,DEPRESSIVE,0.1875
262,23131612,discovery,DEPRESSIVE,0.25
263,23133615,discovery,DEPRESSIVE,0.375
264,23143517,discovery,DEPRESSIVE,0.25
265,23146251,discovery,DEPRESSIVE,0.2222222222222222
266,23149446,discovery,DEPRESSIVE,0.2807017543859649
267,23154092,discovery,DEPRESSIVE,0.1777777777777778
268,23158778,discovery,DEPRESSIVE,0.25
269,23159796,discovery,DEPRESSIVE,0.47619047619047616
270,23162046,discovery,DEPRESSIVE,0.13793103448275867
271,23228724,discovery,DEPRESSIVE,0.28125
272,23238868,discovery,DEPRESSIVE,0.15384615384615385
273,23245750,discovery,DEPRESSIVE,0.30188679245283023
274,23269472,discovery,DEPRESSIVE,0.2790697674418605
275,23284783,discovery,DEPRESSIVE,0.16000000000000003
276,23301035,discovery,DEPRESSIVE,0.34042553191489366
277,23303059,discovery,DEPRESSIVE,0.3125
278,23313294,discovery,DEPRESSIVE,0.3921568627450981
279,23453566,discovery,DEPRESSIVE,0.2941176470588235
280,23481626,discovery,DEPRESSIVE,0.2666666666666667
281,23483198,discovery,DEPRESSIVE,0.2325581395348837
282,23485025,discovery,DEPRESSIVE,0.2666666666666667
283,23555920,discovery,DEPRESSIVE,0.41666666666666663
284,23558337,discovery,DEPRESSIVE,0.40909090909090906
285,23576809,discovery,DEPRESSIVE,0.375
286,23576810,discovery,DEPRESSIVE,0.2978723404255319
287,23620451,discovery,DEPRESSIVE,0.2571428571428571
288,23620600,discovery,DEPRESSIVE,0.3157894736842105
289,23628983,discovery,DEPRESSIVE,0.2941176470588235
290,23677490,discovery,DEPRESSIVE,0.19999999999999996
291,23681167,discovery,DEPRESSIVE,0.27118644067796616
292,23729474,discovery,DEPRESSIVE,0.0714285714285714
293,23755162,discovery,DEPRESSIVE,0.18181818181818177
294,23769293,discovery,DEPRESSIVE,0.34042553191489366
295,23796796,discovery,DEPRESSIVE,0.29268292682926833
296,23800464,discovery,DEPRESSIVE,0.3111111111111111
297,23831279,discovery,DEPRESSIVE,0.36363636363636365
298,23876789,discovery,DEPRESSIVE,0.2142857142857143
299,23900024,discovery,DEPRESSIVE,0.375
300,23911440,discovery,DEPRESSIVE,0.2777777777777778
301,23924756,discovery,DEPRESSIVE,0.2222222222222222
302,23948629,discovery,DEPRESSIVE,0.23728813559322037
303,23954109,discovery,DEPRESSIVE,0.15384615384615385
304,24038970,discovery,DEPRESSIVE,0.0
305,24068815,discovery,DEPRESSIVE,0.08695652173913049
306,24069223,discovery,DEPRESSIVE,0.13793103448275867
307,24083459,discovery,DEPRESSIVE,0.2222222222222222
308,24090510,discovery,DEPRESSIVE,0.2692307692307693
309,24121137,discovery,DEPRESSIVE,0.34042553191489366
310,24179828,discovery,DEPRESSIVE,0.22535211267605637
311,24191026,discovery,DEPRESSIVE,0.3125
312,24205330,discovery,DEPRESSIVE,0.3728813559322034
313,24216538,discovery,DEPRESSIVE,0.2564102564102564
314,24258270,discovery,DEPRESSIVE,0.43137254901960786
315,24268546,discovery,DEPRESSIVE,0.375
316,24269575,discovery,DEPRESSIVE,0.23529411764705888
317,24270043,discovery,DEPRESSIVE,0.4571428571428572
318,24300085,discovery,DEPRESSIVE,0.16216216216216217
319,24314349,discovery,DEPRESSIVE,0.24390243902439024
320,24324588,discovery,DEPRESSIVE,0.3380281690140845
321,24357570,discovery,DEPRESSIVE,0.2941176470588235
322,24363644,discovery,DEPRESSIVE,0.48484848484848486
323,24363967,discovery,DEPRESSIVE,0.3448275862068966
324,24369885,discovery,DEPRESSIVE,0.4242424242424242
325,24375687,discovery,DEPRESSIVE,0.16000000000000003
326,24381554,discovery,DEPRESSIVE,0.21875
327,24397999,discovery,DEPRESSIVE,0.33333333333333337
328,24404185,discovery,DEPRESSIVE,0.25
329,24416347,discovery,DEPRESSIVE,0.32727272727272727
330,24416367,discovery,DEPRESSIVE,0.5116279069767442
331,24428430,discovery,DEPRESSIVE,0.30000000000000004
332,24439303,discovery,DEPRESSIVE,0.3448275862068966
333,24451655,discovery,DEPRESSIVE,0.26315789473684215
334,24486655,discovery,DEPRESSIVE,0.2142857142857143
335,24493839,discovery,DEPRESSIVE,0.2666666666666667
336,24493840,discovery,DEPRESSIVE,0.2545454545454545
337,24523939,discovery,DEPRESSIVE,0.273972602739726
338,24557502,discovery,DEPRESSIVE,0.3142857142857143
339,24577108,discovery,DEPRESSIVE,0.21875
340,24602036,discovery,DEPRESSIVE,0.25
341,24612926,discovery,DEPRESSIVE,0.2857142857142857
342,24639328,discovery,DEPRESSIVE,0.4
343,24656506,discovery,DEPRESSIVE,0.375
344,24709020,discovery,DEPRESSIVE,0.38596491228070173
345,24736172,discovery,DEPRESSIVE,0.0
346,24746685,discovery,DEPRESSIVE,0.30000000000000004
347,24753396,discovery,DEPRESSIVE,0.16000000000000003
348,24759619,discovery,DEPRESSIVE,0.34042553191489366
349,24763910,discovery,DEPRESSIVE,0.24242424242424243
350,24862560,discovery,DEPRESSIVE,0.23809523809523814
351,24874919,discovery,DEPRESSIVE,0.2727272727272727
352,24884791,discovery,DEPRESSIVE,0.326530612244898
353,24902936,discovery,DEPRESSIVE,0.1777777777777778
354,24936421,discovery,DEPRESSIVE,0.3214285714285714
355,24936431,discovery,DEPRESSIVE,0.19999999999999996
356,24949867,discovery,DEPRESSIVE,0.38888888888888884
357,24983962,discovery,DEPRESSIVE,0.375
358,24990479,discovery,DEPRESSIVE,0.34042553191489366
359,25003028,discovery,DEPRESSIVE,0.48484848484848486
360,25015683,discovery,DEPRESSIVE,0.46153846153846156
361,25063366,discovery,DEPRESSIVE,0.17391304347826086
362,25071511,discovery,DEPRESSIVE,0.3125
363,25087073,discovery,DEPRESSIVE,0.20408163265306123
364,25088286,discovery,DEPRESSIVE,0.30000000000000004
365,25089021,discovery,DEPRESSIVE,0.196078431372549
366,25109665,discovery,DEPRESSIVE,0.36734693877551017
367,25111033,discovery,DEPRESSIVE,0.23809523809523814
368,25219936,discovery,DEPRESSIVE,0.23529411764705888
369,25238959,discovery,DEPRESSIVE,0.2857142857142857
370,25240323,discovery,DEPRESSIVE,0.38888888888888884
371,25324040,discovery,DEPRESSIVE,0.3111111111111111
372,25339739,discovery,DEPRESSIVE,0.16666666666666663
373,25347679,discovery,DEPRESSIVE,0.24390243902439024
374,25349459,discovery,DEPRESSIVE,0.19354838709677424
375,25379418,discovery,DEPRESSIVE,0.34285714285714286
376,25379437,discovery,DEPRESSIVE,0.3529411764705882
377,25413497,discovery,DEPRESSIVE,0.125
378,25449749,discovery,DEPRESSIVE,0.25
379,25450164,discovery,DEPRESSIVE,0.2702702702702703
380,25451445,discovery,DEPRESSIVE,0.3111111111111111
381,25486615,discovery,DEPRESSIVE,0.17647058823529416
382,25487911,discovery,DEPRESSIVE,0.24242424242424243
383,25496980,discovery,DEPRESSIVE,0.3214285714285714
384,25498405,discovery,DEPRESSIVE,0.2727272727272727
385,25553621,discovery,DEPRESSIVE,0.32727272727272727
386,25561291,discovery,DEPRESSIVE,0.2222222222222222
387,25563230,discovery,DEPRESSIVE,0.3783783783783784
388,25567427,discovery,DEPRESSIVE,0.2325581395348837
389,25573396,discovery,DEPRESSIVE,0.2727272727272727
390,25575881,discovery,DEPRESSIVE,0.2222222222222222
391,25596443,discovery,DEPRESSIVE,0.30000000000000004
392,25600108,discovery,DEPRESSIVE,0.4
393,25617820,discovery,DEPRESSIVE,0.29166666666666663
394,25618212,discovery,DEPRESSIVE,0.24489795918367352
395,25632140,discovery,DEPRESSIVE,0.16000000000000003
396,25679198,discovery,DEPRESSIVE,0.34285714285714286
397,25744282,discovery,DEPRESSIVE,0.38095238095238093
398,25746945,discovery,DEPRESSIVE,0.303030303030303
399,25776217,discovery,DEPRESSIVE,0.36363636363636365
400,25790021,discovery,DEPRESSIVE,0.21276595744680848
401,25795386,discovery,DEPRESSIVE,0.2564102564102564
402,25827506,discovery,DEPRESSIVE,0.36
403,25845747,discovery,DEPRESSIVE,0.32558139534883723
404,25853872,discovery,DEPRESSIVE,0.3783783783783784
405,25858427,discovery,DEPRESSIVE,0.27586206896551724
406,25859660,discovery,DEPRESSIVE,0.1875
407,25872899,discovery,DEPRESSIVE,0.3555555555555555
408,25881114,discovery,DEPRESSIVE,0.29333333333333333
409,25899791,discovery,DEPRESSIVE,0.07692307692307687
410,25904155,discovery,DEPRESSIVE,0.3589743589743589
411,25925269,discovery,DEPRESSIVE,0.43137254901960786
412,25938561,discovery,DEPRESSIVE,0.25
413,25959594,discovery,DEPRESSIVE,0.17543859649122806
414,25963377,discovery,DEPRESSIVE,0.4390243902439024
415,25981334,discovery,DEPRESSIVE,0.12903225806451613
416,25982857,discovery,DEPRESSIVE,0.3555555555555555
417,25996480,discovery,DEPRESSIVE,0.29166666666666663
418,26001663,discovery,DEPRESSIVE,0.29166666666666663
419,26001666,discovery,DEPRESSIVE,0.368421052631579
420,26003127,discovery,DEPRESSIVE,0.0
421,26004091,discovery,DEPRESSIVE,0.12903225806451613
422,26016684,discovery,DEPRESSIVE,0.18181818181818177
423,26026373,discovery,DEPRESSIVE,0.25
424,26106555,discovery,DEPRESSIVE,0.19512195121951215
425,26124129,discovery,DEPRESSIVE,0.2564102564102564
426,26147571,discovery,DEPRESSIVE,0.23188405797101452
427,26156982,discovery,DEPRESSIVE,0.0
428,26160274,discovery,DEPRESSIVE,0.22857142857142854
429,26160289,discovery,DEPRESSIVE,0.1875
430,26161073,discovery,DEPRESSIVE,0.1333333333333333
431,26208214,discovery,DEPRESSIVE,0.30000000000000004
432,26228880,discovery,DEPRESSIVE,0.07692307692307687
433,26231122,discovery,DEPRESSIVE,0.27450980392156865
434,26234517,discovery,DEPRESSIVE,0.44999999999999996
435,26245837,discovery,DEPRESSIVE,0.21276595744680848
436,26247910,discovery,DEPRESSIVE,0.3555555555555555
437,26253436,discovery,DEPRESSIVE,0.3157894736842105
438,26260311,discovery,DEPRESSIVE,0.24489795918367352
439,26338992,discovery,DEPRESSIVE,0.2857142857142857
440,26379600,discovery,DEPRESSIVE,0.273972602739726
441,26382757,discovery,DEPRESSIVE,0.2816901408450704
442,26391339,discovery,DEPRESSIVE,0.32558139534883723
443,26395293,discovery,DEPRESSIVE,0.2962962962962963
